"ID","Faction","Instance_Id","Supercedes","Title_Lang_enUS","Title_Lang_enGB","Title_Lang_koKR","Title_Lang_frFR","Title_Lang_deDE","Title_Lang_enCN","Title_Lang_zhCN","Title_Lang_enTW","Title_Lang_zhTW","Title_Lang_esES","Title_Lang_esMX","Title_Lang_ruRU","Title_Lang_ptPT","Title_Lang_ptBR","Title_Lang_itIT","Title_Lang_Unk","Title_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","Category","Points","Ui_Order","Flags","IconID","Reward_Lang_enUS","Reward_Lang_enGB","Reward_Lang_koKR","Reward_Lang_frFR","Reward_Lang_deDE","Reward_Lang_enCN","Reward_Lang_zhCN","Reward_Lang_enTW","Reward_Lang_zhTW","Reward_Lang_esES","Reward_Lang_esMX","Reward_Lang_ruRU","Reward_Lang_ptPT","Reward_Lang_ptBR","Reward_Lang_itIT","Reward_Lang_Unk","Reward_Lang_Mask","Minimum_Criteria","Shares_Criteria"
"709","1","-1","0","","","","","雷矛卫队的英雄","","","","","","","","","","","","16712190","","","","","在雷矛卫队阵营中达到崇拜声望。","","","","","","","","","","","","16712190","14801","10","17","0","2829","","","","","","","","","","","","","","","","","16712174","0","0"
"761","-1","-1","0","","","","","探索阿拉希高地","","","","","","","","","","","","16712190","","","","","探索阿拉希高地，走过世界地图中被遮住的各个角落。","","","","","","","","","","","","16712190","14777","10","17","0","3542","","","","","","","","","","","","","","","","","16712174","0","0"
"854","-1","-1","0","","","","","探索安戈洛环形山","","","","","","","","","","","","16712190","","","","","探索安戈洛环形山，走过世界地图中被遮住的各个角落。","","","","","","","","","","","","16712190","14778","10","17","0","3588","","","","","","","","","","","","","","","","","16712174","0","0"
"891","-1","-1","0","","","","","驾！","","","","","","","","","","","","16712190","","","","","学习初级骑术。","","","","","","","","","","","","16712190","92","10","17","0","1176","","","","","","","","","","","","","","","","","16712174","0","0"
"938","-1","-1","0","","","","","诺森德的雪","","","","","","","","","","","","16712190","","","","","在诺森德完成包括“母龙之怒”在内的所有赫米特·奈辛瓦里任务。","","","","","","","","","","","","16712190","14863","10","17","0","1581","","","","","","","","","","","","","","","","","16712174","0","0"
"971","0","-1","0","","","","","艾泽拉斯的糖果","","","","","","","","","","","","16712190","","","","","完成卡利姆多、东部王国和外域的糖果成就。","","","","","","","","","","","","16712190","158","20","17","0","1743","","","","","","","","","","","","","","","","","16712174","0","0"
"1032","0","-1","0","","","","","卡利姆多灭火","","","","","","","","","","","","16712190","","","","","亵渎联盟在卡利姆多的篝火。","","","","","","","","","","","","16712190","161","10","17","0","1920","","","","","","","","","","","","","","","","","16712174","0","0"
"1084","-1","568","0","","","","","杀死祖尔金（祖阿曼）","","","","","","","","","","","","16712190","","","","","杀死祖尔金（祖阿曼）","","","","","","","","","","","","16712190","14822","5","17","1","2806","","","","","","","","","","","","","","","","","16712174","0","0"
"1161","-1","-1","404","","","","","五子登科：2200","","","","","","","","","","","","16712190","","","","","在80级5v5竞技场战队中达到2200个人等级。","","","","","","","","","","","","16712190","165","10","17","0","3043","","","","","","","","","","","","","","","","","16712174","0","0"
"1170","0","-1","0","","","","","阿拉希盆地主宰","","","","","","","","","","","","16712190","","","","","完成下列阿拉希盆地成就。","","","","","","","","","","","","16712190","14802","25","17","0","1156","","","","","","","","","","","","","","","","","16712174","0","0"
"1182","-1","-1","0","","","","","养家糊口","","","","","","","","","","","","16712190","","","","","通过任务奖励获得10000金币。","","","","","","","","","","","","16712190","96","10","17","0","2995","","","","","","","","","","","","","","","","","16712174","0","0"
"1225","-1","530","0","","","","","外域渔夫","","","","","","","","","","","","16712190","","","","","在下列渔点中各钓到一条鱼。","","","","","","","","","","","","16712190","171","10","17","0","3691","","","","","","","","","","","","","","","","","2113864174","0","0"
"1238","-1","602","0","","","","","杀死洛肯（闪电大厅）","","","","","","","","","","","","16712190","","","","","杀死洛肯（闪电大厅）","","","","","","","","","","","","16712190","14823","5","17","1","320","","","","","","","","","","","","","","","","","2113864174","0","0"
"1307","-1","-1","0","","","","","上层黑石塔","","","","","","","","","","","","16712190","","","","","击败达基萨斯将军。","","","","","","","","","","","","16712190","14808","10","17","0","3821","","","","","","","","","","","","","","","","","2113864172","1","0"
"1409","-1","-1","0","","","","","服务器第一！80级暗夜精灵","","","","","","","","","","","","16712190","","","","","本服务器第一个达到80级的暗夜精灵。","","","","","","","","","","","","16712190","81","0","17","256","3288","","","","","","","","","","","","","","","","","16712174","0","0"
"1502","0","489","0","","","","","来去如风","","","","","","","","","","","","16712190","","","","","拿起旗帜并在75秒内交还。","","","","","","","","","","","","16712190","14804","10","17","0","3483","","","","","","","","","","","","","","","","","2113864172","0","0"
"1536","-1","-1","0","","","","","最高的制皮技能","","","","","","","","","","","","16712190","","","","","最高的制皮技能","","","","","","","","","","","","16712190","173","0","17","1","1","","","","","","","","","","","","","","","","","2080309740","0","0"
"1658","-1","-1","0","","","","","冰冻废土的勇士","","","","","","","","","","","","16712190","","","","","击败下列地下城和团队副本首领。","","","","","","","","","","","","16712190","168","10","17","0","182","","","","","头衔奖励：冰冻废土的勇士","","","","","","","","","","","","16712190","0","0"
"1691","0","-1","0","","","","","欢乐使者","","","","","","","","","","","","16712190","","","","","完成下列冬幕节成就。","","","","","","","","","","","","16712190","155","10","17","0","3695","","","","","头衔奖励：欢乐使者","","","","","","","","","","","","16712190","0","0"
"1721","-1","624","0","","","","","岩石看守者阿尔卡冯（25人）","","","","","","","","","","","","16712190","","","","","击败岩石看守者阿尔卡冯（25人）。","","","","","","","","","","","","16712190","14901","10","17","0","2351","","","","","","","","","","","","","","","","","2130641388","0","0"
"1772","-1","-1","0","","","","","巫妖王 - 最常杀死的10人团队首领","","","","","","","","","","","","16712190","","","","","巫妖王 - 最常杀死的10人团队首领","","","","","","","","","","","","16712190","14807","0","17","17","1","","","","","","","","","","","","","","","","","2113864172","0","1770"
"1773","-1","-1","0","","","","","最常饮用的饮料","","","","","","","","","","","","16712190","","","","","最常饮用的饮料","","","","","","","","","","","","16712190","145","0","17","17","1","","","","","","","","","","","","","","","","","2080309740","0","346"
"1780","-1","-1","0","","","","","情绪丰富","","","","","","","","","","","","16712190","","","","","品尝下列所有“情绪”食品。","","","","","","","","","","","","16712190","170","10","17","0","1854","","","","","","","","","","","","","","","","","2130641388","0","0"
"2182","-1","533","0","","","","","孢子保护主义者（10人）","","","","","","","","","","","","16712190","","","","","在不杀死任何孢子的情况下，击败纳克萨玛斯的洛欧塞布（10人）。","","","","","","","","","","","","16712190","14922","10","17","0","3099","","","","","","","","","","","","","","","","","2080309740","0","0"
"2183","-1","533","0","","","","","孢子保护主义者（25人）","","","","","","","","","","","","16712190","","","","","在不杀死任何孢子的情况下，击败纳克萨玛斯的洛欧塞布（25人）。","","","","","","","","","","","","16712190","14923","10","17","0","3099","","","","","","","","","","","","","","","","","2080309740","0","0"
"2194","1","-1","0","","","","","远古海滩主宰","","","","","","","","","","","","16712190","","","","","完成下列远古海滩成就。","","","","","","","","","","","","16712190","14881","25","17","0","3402","","","","","","","","","","","","","","","","","2113864172","0","0"
"2782","1","-1","0","","","","","联盟冠军","","","","","","","","","","","","16712190","","","","","获得在银色锦标赛中代表所有联盟种族阵营出战的资格。","","","","","","","","","","","","16712190","14941","10","17","0","3807","","","","","","","","","","","","","","","","","2080309740","0","0"
"2874","-1","603","0","","","","","杀死掌炉者伊格尼斯（25人奥杜尔）","","","","","","","","","","","","16712190","","","","","杀死掌炉者伊格尼斯（25人奥杜尔）","","","","","","","","","","","","16712190","14963","10","17","1","1700","","","","","","","","","","","","","","","","","2113864172","0","0"
"2925","-1","603","0","","","","","支离破碎（10人）","","","","","","","","","","","","16712190","","","","","在5秒内破坏2个铁铸像，然后击败掌炉者伊格尼斯（10人）。","","","","","","","","","","","","16712190","14961","10","17","0","976","","","","","","","","","","","","","","","","","2080309740","0","0"
"2926","-1","603","0","","","","","支离破碎（25人）","","","","","","","","","","","","16712190","","","","","在5秒内破坏2个铁铸像，然后击败掌炉者伊格尼斯（25人）。","","","","","","","","","","","","16712190","14962","10","17","0","976","","","","","","","","","","","","","","","","","2080309740","0","0"
"3855","-1","628","0","","","","","投刃绞肉车","","","","","","","","","","","","16712190","","","","","在征服之岛中，使用一辆投刃车杀死10名玩家，并且自己不死亡。","","","","","","","","","","","","16712190","15003","10","17","0","85","","","","","","","","","","","","","","","","","16775164","0","0"
"4028","-1","-1","0","","","","","击败诺森德猛兽（10人十字军的试炼）","","","","","","","","","","","","16712190","","","","","击败诺森德猛兽（10人十字军的试炼）","","","","","","","","","","","","16712190","15021","0","17","1","1","","","","","","","","","","","","","","","","","16712172","0","0"
"4518","-1","668","0","","","","","映像大厅","","","","","","","","","","","","16712190","","","","","击败映像大厅的首领们。","","","","","","","","","","","","16712190","14806","10","17","0","4151","","","","","","","","","","","","","","","","","16712172","0","0"
"4521","-1","668","0","","","","","映像大厅（英雄难度）","","","","","","","","","","","","16712190","","","","","击败映像大厅的首领们（英雄难度）。","","","","","","","","","","","","16712190","14921","10","17","0","4151","","","","","","","","","","","","","","","","","16712172","0","0"
"4538","-1","631","0","","","","","与软泥共舞（10人）","","","","","","","","","","","","16712190","","","","","在没有大型软泥怪施放不稳定的软泥爆炸的情况下击败腐面（10人）。","","","","","","","","","","","","16712190","15041","10","17","0","636","","","","","","","","","","","","","","","","","16712172","1","0"
"4614","-1","631","0","","","","","与软泥共舞（25人）","","","","","","","","","","","","16712190","","","","","在没有大型软泥怪施放不稳定的软泥爆炸的情况下击败腐面（25人）。","","","","","","","","","","","","16712190","15042","10","17","0","636","","","","","","","","","","","","","","","","","16712172","1","0"
